,loss,acc,val_loss,val_acc,lr
0,19.980121301487088,0.8795742988586426,15.607217540927962,0.9083412289619446,0.0010000000474974513
1,11.603890154510736,0.9266445636749268,10.19360120156232,0.9378729462623596,0.0010000000474974513
2,9.739877692423761,0.9378865957260132,10.41899859905243,0.9377628564834595,0.0010000000474974513
3,8.893017888069153,0.9429348707199097,13.035108239042993,0.9241034388542175,0.0010000000474974513
4,8.306044116616249,0.9468225240707397,9.839915460231257,0.9396076798439026,0.0010000000474974513
5,7.709823844023049,0.9502052664756775,7.439527413424323,0.953854501247406,0.0010000000474974513
6,7.562103755772114,0.9509896039962769,46.830837950986975,0.6029068231582642,0.0010000000474974513
7,7.02057633548975,0.9542791843414307,8.625642131356631,0.9458436369895935,0.0010000000474974513
8,6.701538784429431,0.9562448263168335,6.2098645813324875,0.9613319635391235,0.0010000000474974513
9,6.843478958122432,0.9558001160621643,7.1263789242389155,0.9563225507736206,0.0010000000474974513
10,6.618349920958281,0.9570426344871521,11.2193563264959,0.9365671873092651,0.0010000000474974513
11,6.1765144150704145,0.9594547152519226,6.0587500240288525,0.9607702493667603,0.0010000000474974513
12,5.925855465698987,0.9609339833259583,6.7317988031050735,0.9564511179924011,0.0010000000474974513
13,5.725694978609681,0.9625833630561829,13.330623383615531,0.9354609251022339,0.0010000000474974513
14,5.790703990962356,0.9620777368545532,5.897026757399241,0.9642205834388733,0.0010000000474974513
15,5.464945366140455,0.9640384316444397,5.179627490978615,0.9670870304107666,0.0010000000474974513
16,5.1520136022008955,0.9661039113998413,5.311609749700509,0.9663226008415222,0.0010000000474974513
17,4.990844462998211,0.96711266040802,8.767108781664978,0.9564056992530823,0.0010000000474974513
18,4.870598710607737,0.9679161906242371,4.974633136216332,0.9678420424461365,0.0010000000474974513
19,4.74239821638912,0.9686238765716553,4.650755775909798,0.9703395962715149,0.0010000000474974513
20,4.539832018315792,0.9699537754058838,4.578576873330509,0.970677375793457,0.0010000000474974513
21,4.496388545725495,0.9702341556549072,4.688506100692001,0.9703544974327087,0.0010000000474974513
22,4.364283512812108,0.9711271524429321,4.440905749797821,0.9716295003890991,0.0010000000474974513
23,4.336245596874505,0.9712677001953125,4.532050977734959,0.9712297320365906,0.0010000000474974513
24,4.078664416912943,0.9729606509208679,4.177657667328329,0.9736259579658508,0.0010000000474974513
